,x,y,x_end,Przedmiot,Strona,length_x,hour_mapped,x_cord_mapped,hour_diff,Godzina rozpoczęcia,Duration,Week_day
551,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,11,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 19.12.2020_
552,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,11,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 19.12.2020_
553,615.22,116.0216,657.98896,Dziekan:_,11,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 19.12.2020_
554,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",12,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
555,381.53,488.5,485.894,Sobota 26.12.2020_,12,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
556,85.8,473.7016,114.02928,07:00_,12,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 26.12.2020_
557,137.18,473.7016,165.40928,08:00_,12,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 26.12.2020_
558,188.54,473.7016,216.76927999999998,09:00_,12,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 26.12.2020_
559,239.9,473.7016,268.12928,10:00_,12,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 26.12.2020_
560,291.29,473.7016,319.51928000000004,11:00_,12,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 26.12.2020_
561,342.65,473.7016,370.87928,12:00_,12,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 26.12.2020_
562,394.01,473.7016,422.23928,13:00_,12,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 26.12.2020_
563,445.39,473.7016,473.61928,14:00_,12,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 26.12.2020_
564,496.75,473.7016,524.97928,15:00_,12,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 26.12.2020_
565,548.11,473.7016,576.33928,16:00_,12,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 26.12.2020_
566,599.5,473.7016,627.72928,17:00_,12,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 26.12.2020_
567,650.86,473.7016,679.08928,18:00_,12,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 26.12.2020_
568,702.22,473.7016,730.44928,19:00_,12,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 26.12.2020_
569,753.6,473.7016,781.82928,20:00_,12,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 26.12.2020_
570,85.8,336.3916,114.02928,07:00_,12,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 26.12.2020_
571,137.18,336.3916,165.40928,08:00_,12,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 26.12.2020_
572,188.54,336.3916,216.76927999999998,09:00_,12,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 26.12.2020_
573,239.9,336.3916,268.12928,10:00_,12,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 26.12.2020_
574,291.29,336.3916,319.51928000000004,11:00_,12,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 26.12.2020_
575,342.65,336.3916,370.87928,12:00_,12,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 26.12.2020_
576,394.01,336.3916,422.23928,13:00_,12,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 26.12.2020_
577,445.39,336.3916,473.61928,14:00_,12,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 26.12.2020_
578,496.75,336.3916,524.97928,15:00_,12,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 26.12.2020_
579,548.11,336.3916,576.33928,16:00_,12,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 26.12.2020_
580,599.5,336.3916,627.72928,17:00_,12,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 26.12.2020_
581,650.86,336.3916,679.08928,18:00_,12,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 26.12.2020_
582,702.22,336.3916,730.44928,19:00_,12,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 26.12.2020_
583,753.6,336.3916,781.82928,20:00_,12,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 26.12.2020_
584,375.77,351.19,491.642,Niedziela 27.12.2020_,12,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 26.12.2020_
585,39.24,412.5016,52.74192,ISI_,12,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 26.12.2020_
586,39.24,275.1716,52.74192,ISI_,12,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 26.12.2020_
587,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",12,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 26.12.2020_
588,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,12,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 26.12.2020_
589,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,12,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 26.12.2020_
590,615.22,116.0216,657.98896,Dziekan:_,12,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 26.12.2020_
591,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",13,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
592,381.53,488.5,485.894,Sobota 02.01.2021_,13,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
593,85.8,473.7016,114.02928,07:00_,13,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 02.01.2021_
594,137.18,473.7016,165.40928,08:00_,13,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 02.01.2021_
595,188.54,473.7016,216.76927999999998,09:00_,13,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 02.01.2021_
596,239.9,473.7016,268.12928,10:00_,13,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 02.01.2021_
597,291.29,473.7016,319.51928000000004,11:00_,13,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 02.01.2021_
598,342.65,473.7016,370.87928,12:00_,13,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 02.01.2021_
599,394.01,473.7016,422.23928,13:00_,13,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 02.01.2021_
600,445.39,473.7016,473.61928,14:00_,13,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 02.01.2021_
601,496.75,473.7016,524.97928,15:00_,13,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 02.01.2021_
602,548.11,473.7016,576.33928,16:00_,13,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 02.01.2021_
603,599.5,473.7016,627.72928,17:00_,13,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 02.01.2021_
604,650.86,473.7016,679.08928,18:00_,13,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 02.01.2021_
605,702.22,473.7016,730.44928,19:00_,13,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 02.01.2021_
606,753.6,473.7016,781.82928,20:00_,13,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 02.01.2021_
607,85.8,336.3916,114.02928,07:00_,13,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 02.01.2021_
608,137.18,336.3916,165.40928,08:00_,13,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 02.01.2021_
609,188.54,336.3916,216.76927999999998,09:00_,13,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 02.01.2021_
610,239.9,336.3916,268.12928,10:00_,13,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 02.01.2021_
611,291.29,336.3916,319.51928000000004,11:00_,13,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 02.01.2021_
612,342.65,336.3916,370.87928,12:00_,13,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 02.01.2021_
613,394.01,336.3916,422.23928,13:00_,13,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 02.01.2021_
614,445.39,336.3916,473.61928,14:00_,13,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 02.01.2021_
615,496.75,336.3916,524.97928,15:00_,13,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 02.01.2021_
616,548.11,336.3916,576.33928,16:00_,13,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 02.01.2021_
617,599.5,336.3916,627.72928,17:00_,13,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 02.01.2021_
618,650.86,336.3916,679.08928,18:00_,13,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 02.01.2021_
619,702.22,336.3916,730.44928,19:00_,13,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 02.01.2021_
620,753.6,336.3916,781.82928,20:00_,13,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 02.01.2021_
621,375.77,351.19,491.642,Niedziela 03.01.2021_,13,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 02.01.2021_
622,39.24,412.5016,52.74192,ISI_,13,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 02.01.2021_
623,39.24,275.1716,52.74192,ISI_,13,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 02.01.2021_
624,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",13,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 02.01.2021_
625,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,13,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 02.01.2021_
626,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,13,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 02.01.2021_
627,615.22,116.0216,657.98896,Dziekan:_,13,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 02.01.2021_
628,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",14,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
629,381.53,488.5,485.894,Sobota 09.01.2021_,14,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
630,85.8,473.7016,114.02928,07:00_,14,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 09.01.2021_
631,137.18,473.7016,165.40928,08:00_,14,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 09.01.2021_
632,188.54,473.7016,216.76927999999998,09:00_,14,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 09.01.2021_
633,239.9,473.7016,268.12928,10:00_,14,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 09.01.2021_
634,291.29,473.7016,319.51928000000004,11:00_,14,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 09.01.2021_
635,342.65,473.7016,370.87928,12:00_,14,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 09.01.2021_
636,394.01,473.7016,422.23928,13:00_,14,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 09.01.2021_
637,445.39,473.7016,473.61928,14:00_,14,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 09.01.2021_
638,496.75,473.7016,524.97928,15:00_,14,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 09.01.2021_
639,548.11,473.7016,576.33928,16:00_,14,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 09.01.2021_
640,599.5,473.7016,627.72928,17:00_,14,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 09.01.2021_
641,650.86,473.7016,679.08928,18:00_,14,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 09.01.2021_
642,702.22,473.7016,730.44928,19:00_,14,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 09.01.2021_
643,753.6,473.7016,781.82928,20:00_,14,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 09.01.2021_
644,39.24,412.5016,52.74192,ISI_,14,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 09.01.2021_
645,202.94,414.4516,253.25432,Blok językowy_,14,50.31432000000001,09:00_,188.54,14.400000000000006,9:30,1h 30min,Sobota 09.01.2021_
646,354.65,409.2616,409.53907999999996,"ASK [ćw], dr _J.Szubiakowski_",14,54.88907999999998,12:00_,342.65,12.0,12:15,1h 30min,Sobota 09.01.2021_
647,444.55,409.2616,499.43908,"ASK [ćw], dr _J.Szubiakowski_",14,54.88907999999998,13:00_,394.01,50.54000000000002,14:00,1h 30min,Sobota 09.01.2021_
648,529.03,414.4516,633.30076,"ME [ćw], dr M.Wojciechowski_",14,104.27076,15:00_,496.75,32.27999999999997,15:45,2h 30min,Sobota 09.01.2021_
649,671.26,414.4516,735.12172,"IO [w], dr M.Kolev_",14,63.86171999999999,18:00_,650.86,20.399999999999977,18:30,1h 30min,Sobota 09.01.2021_
650,85.8,336.3916,114.02928,07:00_,14,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 09.01.2021_
651,137.18,336.3916,165.40928,08:00_,14,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 09.01.2021_
652,188.54,336.3916,216.76927999999998,09:00_,14,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 09.01.2021_
653,239.9,336.3916,268.12928,10:00_,14,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 09.01.2021_
654,291.29,336.3916,319.51928000000004,11:00_,14,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 09.01.2021_
655,342.65,336.3916,370.87928,12:00_,14,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 09.01.2021_
656,394.01,336.3916,422.23928,13:00_,14,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 09.01.2021_
657,445.39,336.3916,473.61928,14:00_,14,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 09.01.2021_
658,496.75,336.3916,524.97928,15:00_,14,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 09.01.2021_
659,548.11,336.3916,576.33928,16:00_,14,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 09.01.2021_
660,599.5,336.3916,627.72928,17:00_,14,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 09.01.2021_
661,650.86,336.3916,679.08928,18:00_,14,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 09.01.2021_
662,702.22,336.3916,730.44928,19:00_,14,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 09.01.2021_
663,753.6,336.3916,781.82928,20:00_,14,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 09.01.2021_
664,375.77,351.19,491.642,Niedziela 10.01.2021_,14,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 09.01.2021_
665,39.24,275.1716,52.74192,ISI_,14,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 09.01.2021_
666,137.66,271.9616,192.16315999999998,"ERI [w], dr inż. _B.Nowak_",14,54.50315999999998,08:00_,137.18,0.47999999999998977,8:15,1h 30min,Sobota 09.01.2021_
667,228.5,277.1216,317.25355999999994,"WWW [ćw], mgr H.Pikus_",14,88.75355999999994,09:00_,188.54,39.96000000000001,10:00,2h 15min,Sobota 09.01.2021_
668,349.49,277.1216,453.28639999999996,"ERI [ćw], mgr inż. R.Cybulski_",14,103.79639999999995,12:00_,342.65,6.840000000000032,12:15,2h 30min,Sobota 09.01.2021_
669,481.39,271.9616,541.88296,"IO [ćw], mgr inż. _M.Żużel_",14,60.49296000000004,14:00_,445.39,36.0,14:45,1h 30min,Sobota 09.01.2021_
670,656.26,287.34159999999997,726.58588,"AiSD [ćw], mgr inż. _",14,70.32587999999998,18:00_,650.86,5.399999999999977,18:15,2h 15min,Sobota 09.01.2021_
671,670.06,277.1216,828.8580399999997,T.Krzywicki                                                    _,14,158.7980399999998,18:00_,650.86,19.199999999999932,18:30,2h 30min,Sobota 09.01.2021_
672,657.82,266.9216,722.9600800000001,grupa powtórkowa_,14,65.14008000000001,18:00_,650.86,6.960000000000036,18:15,1h 30min,Sobota 09.01.2021_
673,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",14,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 09.01.2021_
674,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,14,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 09.01.2021_
675,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,14,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 09.01.2021_
676,615.22,116.0216,657.98896,Dziekan:_,14,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 09.01.2021_
677,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",15,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
678,381.53,488.5,485.894,Sobota 16.01.2021_,15,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
679,85.8,473.7016,114.02928,07:00_,15,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 16.01.2021_
680,137.18,473.7016,165.40928,08:00_,15,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 16.01.2021_
681,188.54,473.7016,216.76927999999998,09:00_,15,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 16.01.2021_
682,239.9,473.7016,268.12928,10:00_,15,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 16.01.2021_
683,291.29,473.7016,319.51928000000004,11:00_,15,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 16.01.2021_
684,342.65,473.7016,370.87928,12:00_,15,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 16.01.2021_
685,394.01,473.7016,422.23928,13:00_,15,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 16.01.2021_
686,445.39,473.7016,473.61928,14:00_,15,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 16.01.2021_
687,496.75,473.7016,524.97928,15:00_,15,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 16.01.2021_
688,548.11,473.7016,576.33928,16:00_,15,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 16.01.2021_
689,599.5,473.7016,627.72928,17:00_,15,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 16.01.2021_
690,650.86,473.7016,679.08928,18:00_,15,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 16.01.2021_
691,702.22,473.7016,730.44928,19:00_,15,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 16.01.2021_
692,753.6,473.7016,781.82928,20:00_,15,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 16.01.2021_
693,39.24,412.5016,52.74192,ISI_,15,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 16.01.2021_
694,136.82,409.2616,193.00351999999998,"ME [w], dr hab. _L.Błaszkiewicz_",15,56.18351999999999,07:00_,85.8,51.019999999999996,8:00,1h 30min,Sobota 16.01.2021_
695,226.7,409.2616,282.88352,"ME [w], dr hab. _L.Błaszkiewicz_",15,56.18351999999999,09:00_,188.54,38.16,10:00,1h 30min,Sobota 16.01.2021_
696,316.13,409.2616,371.01908,"ASK [ćw], dr _J.Szubiakowski_",15,54.88907999999998,11:00_,291.29,24.839999999999975,11:30,1h 30min,Sobota 16.01.2021_
697,406.01,409.2616,460.89907999999997,"ASK [ćw], dr _J.Szubiakowski_",15,54.88907999999998,13:00_,394.01,12.0,13:15,1h 30min,Sobota 16.01.2021_
698,493.99,409.2616,554.94928,"WWW [ćw], mgr _H.Pikus_",15,60.959280000000035,14:00_,445.39,48.60000000000002,15:00,1h 30min,Sobota 16.01.2021_
699,583.87,409.2616,644.82928,"WWW [ćw], mgr _H.Pikus_",15,60.959280000000035,16:00_,548.11,35.75999999999999,16:45,1h 30min,Sobota 16.01.2021_
700,671.26,414.4516,735.12172,"IO [w], dr M.Kolev_",15,63.86171999999999,18:00_,650.86,20.399999999999977,18:30,1h 30min,Sobota 16.01.2021_
701,85.8,336.3916,114.02928,07:00_,15,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 16.01.2021_
702,137.18,336.3916,165.40928,08:00_,15,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 16.01.2021_
703,188.54,336.3916,216.76927999999998,09:00_,15,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 16.01.2021_
704,239.9,336.3916,268.12928,10:00_,15,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 16.01.2021_
705,291.29,336.3916,319.51928000000004,11:00_,15,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 16.01.2021_
706,342.65,336.3916,370.87928,12:00_,15,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 16.01.2021_
707,394.01,336.3916,422.23928,13:00_,15,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 16.01.2021_
708,445.39,336.3916,473.61928,14:00_,15,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 16.01.2021_
709,496.75,336.3916,524.97928,15:00_,15,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 16.01.2021_
710,548.11,336.3916,576.33928,16:00_,15,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 16.01.2021_
711,599.5,336.3916,627.72928,17:00_,15,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 16.01.2021_
712,650.86,336.3916,679.08928,18:00_,15,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 16.01.2021_
713,702.22,336.3916,730.44928,19:00_,15,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 16.01.2021_
714,753.6,336.3916,781.82928,20:00_,15,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 16.01.2021_
715,375.77,351.19,491.642,Niedziela 17.01.2021_,15,115.87200000000001,12:00_,342.65,33.120000000000005,12:45,2h 30min,Sobota 16.01.2021_
716,39.24,275.1716,52.74192,ISI_,15,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 16.01.2021_
717,47.64,186.2516,782.992319999999,"ME - Mieernictwo elektroniczne, ERI - Elementy robotyki inteligentnej, IO - Inżynieria oprogramowania, WdGM - Wprowadzenie do grafiki maszynowej,_WWW - Programowanie aplikacji www, ASK - Administrowanie sieciami komputerowymi, AiSD - Algorytmy i struktury danych_",15,735.352319999999,-1,-1.0,48.64,-1,2h 30min,Sobota 16.01.2021_
718,47.64,101.9816,134.18255999999997,Wykonał:_Mariusz Bodzioch_,15,86.54255999999997,-1,-1.0,48.64,-1,2h 15min,Sobota 16.01.2021_
719,319.85,116.0216,432.77816,Przedst. samorz. stud.:_,15,112.92815999999999,11:00_,291.29,28.560000000000002,11:45,2h 30min,Sobota 16.01.2021_
720,615.22,116.0216,657.98896,Dziekan:_,15,42.76895999999999,17:00_,599.5,15.720000000000027,17:30,1h 30min,Sobota 16.01.2021_
721,309.17,516.7516,558.0430400000002,"Plan NS sem. zimowy 2020/2021_Informatyka, NS - I st., rok III, semestr 5_",16,248.87304000000023,11:00_,291.29,17.879999999999995,11:30,2h 30min,
722,381.53,488.5,485.894,Sobota 23.01.2021_,16,104.36400000000003,12:00_,342.65,38.879999999999995,13:00,2h 30min,
723,85.8,473.7016,114.02928,07:00_,16,28.229280000000003,07:00_,85.8,0.0,7:15,1h 30min,Sobota 23.01.2021_
724,137.18,473.7016,165.40928,08:00_,16,28.22927999999999,08:00_,137.18,0.0,8:15,1h 30min,Sobota 23.01.2021_
725,188.54,473.7016,216.76927999999998,09:00_,16,28.22927999999999,09:00_,188.54,0.0,9:15,1h 30min,Sobota 23.01.2021_
726,239.9,473.7016,268.12928,10:00_,16,28.22927999999999,10:00_,239.9,0.0,10:15,1h 30min,Sobota 23.01.2021_
727,291.29,473.7016,319.51928000000004,11:00_,16,28.229280000000017,11:00_,291.29,0.0,11:15,1h 30min,Sobota 23.01.2021_
728,342.65,473.7016,370.87928,12:00_,16,28.229280000000017,12:00_,342.65,0.0,12:15,1h 30min,Sobota 23.01.2021_
729,394.01,473.7016,422.23928,13:00_,16,28.229280000000017,13:00_,394.01,0.0,13:15,1h 30min,Sobota 23.01.2021_
730,445.39,473.7016,473.61928,14:00_,16,28.229280000000017,14:00_,445.39,0.0,14:15,1h 30min,Sobota 23.01.2021_
731,496.75,473.7016,524.97928,15:00_,16,28.229280000000017,15:00_,496.75,0.0,15:15,1h 30min,Sobota 23.01.2021_
732,548.11,473.7016,576.33928,16:00_,16,28.229280000000017,16:00_,548.11,0.0,16:15,1h 30min,Sobota 23.01.2021_
733,599.5,473.7016,627.72928,17:00_,16,28.229280000000017,17:00_,599.5,0.0,17:15,1h 30min,Sobota 23.01.2021_
734,650.86,473.7016,679.08928,18:00_,16,28.229280000000017,18:00_,650.86,0.0,18:15,1h 30min,Sobota 23.01.2021_
735,702.22,473.7016,730.44928,19:00_,16,28.229280000000017,19:00_,702.22,0.0,19:15,1h 30min,Sobota 23.01.2021_
736,753.6,473.7016,781.82928,20:00_,16,28.229280000000017,20:00_,753.6,0.0,20:15,1h 30min,Sobota 23.01.2021_
737,39.24,412.5016,52.74192,ISI_,16,13.501919999999998,-1,-1.0,40.24,-1,1h 30min,Sobota 23.01.2021_
738,202.94,414.4516,253.25432,Blok językowy_,16,50.31432000000001,09:00_,188.54,14.400000000000006,9:30,1h 30min,Sobota 23.01.2021_
